LAMMPS data file via write_data, version 30 Nov 2020, timestep = 0

4320 atoms
12 atom types

0 108.037365 xlo xhi
0 112.27572315 ylo yhi
50.194800950436594 53.314199049563406 zlo zhi

Masses

1 32.066
2 95.94
3 32.066
4 32.066
5 95.94
6 32.066
7 32.066
8 95.94
9 32.066
10 32.066
11 95.94
12 32.066

Atoms # atomic

48 12 8.10280237 10.91569531 50.19511496 0 0 0
3 3 0 0 50.19511496 0 0 0
45 9 5.40186825 9.35631026 50.19511496 0 0 0
42 6 8.10280237 7.79692522 50.19511496 0 0 0
6 6 2.70093412 1.55938504 50.19511496 0 0 0
39 3 5.40186825 6.23754017 50.19511496 0 0 0
36 12 8.10280237 4.67815513 50.19511496 0 0 0
9 9 0 3.11877009 50.19511496 0 0 0
33 9 5.40186825 3.11877009 50.19511496 0 0 0
30 6 8.10280237 1.55938504 50.19511496 0 0 0
12 12 2.70093412 4.67815513 50.19511496 0 0 0
27 3 5.40186825 0 50.19511496 0 0 0
24 12 2.70093412 10.91569531 50.19511496 0 0 0
15 3 0 6.23754017 50.19511496 0 0 0
21 9 0 9.35631026 50.19511496 0 0 0
18 6 2.70093412 7.79692522 50.19511496 0 0 0
483 3 0 12.47508035 50.19511496 0 0 0
486 6 2.70093412 14.034465390000001 50.19511496 0 0 0
489 9 0 15.59385044 50.19511496 0 0 0
513 9 5.40186825 15.59385044 50.19511496 0 0 0
510 6 8.10280237 14.034465390000001 50.19511496 0 0 0
507 3 5.40186825 12.47508035 50.19511496 0 0 0
96 12 18.90653887 10.91569531 50.19511496 0 0 0
51 3 10.8037365 0 50.19511496 0 0 0
93 9 16.20560475 9.35631026 50.19511496 0 0 0
90 6 18.90653887 7.79692522 50.19511496 0 0 0
54 6 13.504670619999999 1.55938504 50.19511496 0 0 0
87 3 16.20560475 6.23754017 50.19511496 0 0 0
84 12 18.90653887 4.67815513 50.19511496 0 0 0
57 9 10.8037365 3.11877009 50.19511496 0 0 0
81 9 16.20560475 3.11877009 50.19511496 0 0 0
78 6 18.90653887 1.55938504 50.19511496 0 0 0
60 12 13.504670619999999 4.67815513 50.19511496 0 0 0
75 3 16.20560475 0 50.19511496 0 0 0
72 12 13.504670619999999 10.91569531 50.19511496 0 0 0
63 3 10.8037365 6.23754017 50.19511496 0 0 0
69 9 10.8037365 9.35631026 50.19511496 0 0 0
66 6 13.504670619999999 7.79692522 50.19511496 0 0 0
531 3 10.8037365 12.47508035 50.19511496 0 0 0
534 6 13.504670619999999 14.034465390000001 50.19511496 0 0 0
537 9 10.8037365 15.59385044 50.19511496 0 0 0
561 9 16.20560475 15.59385044 50.19511496 0 0 0
558 6 18.90653887 14.034465390000001 50.19511496 0 0 0
555 3 16.20560475 12.47508035 50.19511496 0 0 0
144 12 29.710275369999998 10.91569531 50.19511496 0 0 0
99 3 21.607473 0 50.19511496 0 0 0
141 9 27.00934125 9.35631026 50.19511496 0 0 0
138 6 29.710275369999998 7.79692522 50.19511496 0 0 0
102 6 24.30840712 1.55938504 50.19511496 0 0 0
135 3 27.00934125 6.23754017 50.19511496 0 0 0
132 12 29.710275369999998 4.67815513 50.19511496 0 0 0
105 9 21.607473 3.11877009 50.19511496 0 0 0
129 9 27.00934125 3.11877009 50.19511496 0 0 0
126 6 29.710275369999998 1.55938504 50.19511496 0 0 0
108 12 24.30840712 4.67815513 50.19511496 0 0 0
123 3 27.00934125 0 50.19511496 0 0 0
120 12 24.30840712 10.91569531 50.19511496 0 0 0
111 3 21.607473 6.23754017 50.19511496 0 0 0
117 9 21.607473 9.35631026 50.19511496 0 0 0
114 6 24.30840712 7.79692522 50.19511496 0 0 0
579 3 21.607473 12.47508035 50.19511496 0 0 0
582 6 24.30840712 14.034465390000001 50.19511496 0 0 0
585 9 21.607473 15.59385044 50.19511496 0 0 0
609 9 27.00934125 15.59385044 50.19511496 0 0 0
606 6 29.710275369999998 14.034465390000001 50.19511496 0 0 0
603 3 27.00934125 12.47508035 50.19511496 0 0 0
192 12 40.51401187 10.91569531 50.19511496 0 0 0
147 3 32.4112095 0 50.19511496 0 0 0
189 9 37.81307775 9.35631026 50.19511496 0 0 0
186 6 40.51401187 7.79692522 50.19511496 0 0 0
150 6 35.11214362 1.55938504 50.19511496 0 0 0
183 3 37.81307775 6.23754017 50.19511496 0 0 0
180 12 40.51401187 4.67815513 50.19511496 0 0 0
153 9 32.4112095 3.11877009 50.19511496 0 0 0
177 9 37.81307775 3.11877009 50.19511496 0 0 0
174 6 40.51401187 1.55938504 50.19511496 0 0 0
156 12 35.11214362 4.67815513 50.19511496 0 0 0
171 3 37.81307775 0 50.19511496 0 0 0
168 12 35.11214362 10.91569531 50.19511496 0 0 0
159 3 32.4112095 6.23754017 50.19511496 0 0 0
165 9 32.4112095 9.35631026 50.19511496 0 0 0
162 6 35.11214362 7.79692522 50.19511496 0 0 0
627 3 32.4112095 12.47508035 50.19511496 0 0 0
630 6 35.11214362 14.034465390000001 50.19511496 0 0 0
633 9 32.4112095 15.59385044 50.19511496 0 0 0
657 9 37.81307775 15.59385044 50.19511496 0 0 0
654 6 40.51401187 14.034465390000001 50.19511496 0 0 0
651 3 37.81307775 12.47508035 50.19511496 0 0 0
240 12 51.31774837 10.91569531 50.19511496 0 0 0
195 3 43.214946 0 50.19511496 0 0 0
237 9 48.61681425 9.35631026 50.19511496 0 0 0
234 6 51.31774837 7.79692522 50.19511496 0 0 0
198 6 45.91588012 1.55938504 50.19511496 0 0 0
231 3 48.61681425 6.23754017 50.19511496 0 0 0
228 12 51.31774837 4.67815513 50.19511496 0 0 0
201 9 43.214946 3.11877009 50.19511496 0 0 0
225 9 48.61681425 3.11877009 50.19511496 0 0 0
222 6 51.31774837 1.55938504 50.19511496 0 0 0
204 12 45.91588012 4.67815513 50.19511496 0 0 0
219 3 48.61681425 0 50.19511496 0 0 0
216 12 45.91588012 10.91569531 50.19511496 0 0 0
207 3 43.214946 6.23754017 50.19511496 0 0 0
213 9 43.214946 9.35631026 50.19511496 0 0 0
210 6 45.91588012 7.79692522 50.19511496 0 0 0
675 3 43.214946 12.47508035 50.19511496 0 0 0
678 6 45.91588012 14.034465390000001 50.19511496 0 0 0
681 9 43.214946 15.59385044 50.19511496 0 0 0
705 9 48.61681425 15.59385044 50.19511496 0 0 0
702 6 51.31774837 14.034465390000001 50.19511496 0 0 0
699 3 48.61681425 12.47508035 50.19511496 0 0 0
288 12 62.121484869999996 10.91569531 50.19511496 0 0 0
243 3 54.0186825 0 50.19511496 0 0 0
285 9 59.42055075 9.35631026 50.19511496 0 0 0
282 6 62.121484869999996 7.79692522 50.19511496 0 0 0
246 6 56.71961662 1.55938504 50.19511496 0 0 0
279 3 59.42055075 6.23754017 50.19511496 0 0 0
276 12 62.121484869999996 4.67815513 50.19511496 0 0 0
249 9 54.0186825 3.11877009 50.19511496 0 0 0
273 9 59.42055075 3.11877009 50.19511496 0 0 0
270 6 62.121484869999996 1.55938504 50.19511496 0 0 0
252 12 56.71961662 4.67815513 50.19511496 0 0 0
267 3 59.42055075 0 50.19511496 0 0 0
264 12 56.71961662 10.91569531 50.19511496 0 0 0
255 3 54.0186825 6.23754017 50.19511496 0 0 0
261 9 54.0186825 9.35631026 50.19511496 0 0 0
258 6 56.71961662 7.79692522 50.19511496 0 0 0
723 3 54.0186825 12.47508035 50.19511496 0 0 0
726 6 56.71961662 14.034465390000001 50.19511496 0 0 0
729 9 54.0186825 15.59385044 50.19511496 0 0 0
753 9 59.42055075 15.59385044 50.19511496 0 0 0
750 6 62.121484869999996 14.034465390000001 50.19511496 0 0 0
747 3 59.42055075 12.47508035 50.19511496 0 0 0
336 12 72.92522137 10.91569531 50.19511496 0 0 0
291 3 64.822419 0 50.19511496 0 0 0
333 9 70.22428725 9.35631026 50.19511496 0 0 0
330 6 72.92522137 7.79692522 50.19511496 0 0 0
294 6 67.52335312 1.55938504 50.19511496 0 0 0
327 3 70.22428725 6.23754017 50.19511496 0 0 0
324 12 72.92522137 4.67815513 50.19511496 0 0 0
297 9 64.822419 3.11877009 50.19511496 0 0 0
321 9 70.22428725 3.11877009 50.19511496 0 0 0
318 6 72.92522137 1.55938504 50.19511496 0 0 0
300 12 67.52335312 4.67815513 50.19511496 0 0 0
315 3 70.22428725 0 50.19511496 0 0 0
312 12 67.52335312 10.91569531 50.19511496 0 0 0
303 3 64.822419 6.23754017 50.19511496 0 0 0
309 9 64.822419 9.35631026 50.19511496 0 0 0
306 6 67.52335312 7.79692522 50.19511496 0 0 0
771 3 64.822419 12.47508035 50.19511496 0 0 0
774 6 67.52335312 14.034465390000001 50.19511496 0 0 0
777 9 64.822419 15.59385044 50.19511496 0 0 0
801 9 70.22428725 15.59385044 50.19511496 0 0 0
798 6 72.92522137 14.034465390000001 50.19511496 0 0 0
795 3 70.22428725 12.47508035 50.19511496 0 0 0
384 12 83.72895786999999 10.91569531 50.19511496 0 0 0
339 3 75.6261555 0 50.19511496 0 0 0
381 9 81.02802374999999 9.35631026 50.19511496 0 0 0
378 6 83.72895786999999 7.79692522 50.19511496 0 0 0
342 6 78.32708962 1.55938504 50.19511496 0 0 0
375 3 81.02802374999999 6.23754017 50.19511496 0 0 0
372 12 83.72895786999999 4.67815513 50.19511496 0 0 0
345 9 75.6261555 3.11877009 50.19511496 0 0 0
369 9 81.02802374999999 3.11877009 50.19511496 0 0 0
366 6 83.72895786999999 1.55938504 50.19511496 0 0 0
348 12 78.32708962 4.67815513 50.19511496 0 0 0
363 3 81.02802374999999 0 50.19511496 0 0 0
360 12 78.32708962 10.91569531 50.19511496 0 0 0
351 3 75.6261555 6.23754017 50.19511496 0 0 0
357 9 75.6261555 9.35631026 50.19511496 0 0 0
354 6 78.32708962 7.79692522 50.19511496 0 0 0
819 3 75.6261555 12.47508035 50.19511496 0 0 0
822 6 78.32708962 14.034465390000001 50.19511496 0 0 0
825 9 75.6261555 15.59385044 50.19511496 0 0 0
849 9 81.02802374999999 15.59385044 50.19511496 0 0 0
846 6 83.72895786999999 14.034465390000001 50.19511496 0 0 0
843 3 81.02802374999999 12.47508035 50.19511496 0 0 0
432 12 94.53269437 10.91569531 50.19511496 0 0 0
387 3 86.429892 0 50.19511496 0 0 0
429 9 91.83176025 9.35631026 50.19511496 0 0 0
426 6 94.53269437 7.79692522 50.19511496 0 0 0
390 6 89.13082612 1.55938504 50.19511496 0 0 0
423 3 91.83176025 6.23754017 50.19511496 0 0 0
420 12 94.53269437 4.67815513 50.19511496 0 0 0
393 9 86.429892 3.11877009 50.19511496 0 0 0
417 9 91.83176025 3.11877009 50.19511496 0 0 0
414 6 94.53269437 1.55938504 50.19511496 0 0 0
396 12 89.13082612 4.67815513 50.19511496 0 0 0
411 3 91.83176025 0 50.19511496 0 0 0
408 12 89.13082612 10.91569531 50.19511496 0 0 0
399 3 86.429892 6.23754017 50.19511496 0 0 0
405 9 86.429892 9.35631026 50.19511496 0 0 0
402 6 89.13082612 7.79692522 50.19511496 0 0 0
867 3 86.429892 12.47508035 50.19511496 0 0 0
870 6 89.13082612 14.034465390000001 50.19511496 0 0 0
873 9 86.429892 15.59385044 50.19511496 0 0 0
897 9 91.83176025 15.59385044 50.19511496 0 0 0
894 6 94.53269437 14.034465390000001 50.19511496 0 0 0
891 3 91.83176025 12.47508035 50.19511496 0 0 0
480 12 105.33643086999999 10.91569531 50.19511496 0 0 0
435 3 97.2336285 0 50.19511496 0 0 0
477 9 102.63549674999999 9.35631026 50.19511496 0 0 0
474 6 105.33643086999999 7.79692522 50.19511496 0 0 0
438 6 99.93456262 1.55938504 50.19511496 0 0 0
471 3 102.63549674999999 6.23754017 50.19511496 0 0 0
468 12 105.33643086999999 4.67815513 50.19511496 0 0 0
441 9 97.2336285 3.11877009 50.19511496 0 0 0
465 9 102.63549674999999 3.11877009 50.19511496 0 0 0
462 6 105.33643086999999 1.55938504 50.19511496 0 0 0
444 12 99.93456262 4.67815513 50.19511496 0 0 0
459 3 102.63549674999999 0 50.19511496 0 0 0
456 12 99.93456262 10.91569531 50.19511496 0 0 0
447 3 97.2336285 6.23754017 50.19511496 0 0 0
453 9 97.2336285 9.35631026 50.19511496 0 0 0
450 6 99.93456262 7.79692522 50.19511496 0 0 0
915 3 97.2336285 12.47508035 50.19511496 0 0 0
918 6 99.93456262 14.034465390000001 50.19511496 0 0 0
921 9 97.2336285 15.59385044 50.19511496 0 0 0
945 9 102.63549674999999 15.59385044 50.19511496 0 0 0
942 6 105.33643086999999 14.034465390000001 50.19511496 0 0 0
939 3 102.63549674999999 12.47508035 50.19511496 0 0 0
47 11 9.00311375 9.35631026 51.7545 0 0 0
2 2 0.90031137 1.55938504 51.7545 0 0 0
44 8 6.30217962 10.91569531 51.7545 0 0 0
41 5 9.00311375 6.23754017 51.7545 0 0 0
5 5 3.6012455 0 51.7545 0 0 0
38 2 6.30217962 7.79692522 51.7545 0 0 0
35 11 9.00311375 3.11877009 51.7545 0 0 0
8 8 0.90031137 4.67815513 51.7545 0 0 0
32 8 6.30217962 4.67815513 51.7545 0 0 0
29 5 9.00311375 0 51.7545 0 0 0
11 11 3.6012455 3.11877009 51.7545 0 0 0
26 2 6.30217962 1.55938504 51.7545 0 0 0
23 11 3.6012455 9.35631026 51.7545 0 0 0
14 2 0.90031137 7.79692522 51.7545 0 0 0
20 8 0.90031137 10.91569531 51.7545 0 0 0
17 5 3.6012455 6.23754017 51.7545 0 0 0
482 2 0.90031137 14.034465390000001 51.7545 0 0 0
485 5 3.6012455 12.47508035 51.7545 0 0 0
515 11 9.00311375 15.59385044 51.7545 0 0 0
509 5 9.00311375 12.47508035 51.7545 0 0 0
491 11 3.6012455 15.59385044 51.7545 0 0 0
506 2 6.30217962 14.034465390000001 51.7545 0 0 0
95 11 19.80685025 9.35631026 51.7545 0 0 0
50 2 11.70404787 1.55938504 51.7545 0 0 0
92 8 17.10591612 10.91569531 51.7545 0 0 0
89 5 19.80685025 6.23754017 51.7545 0 0 0
53 5 14.404982 0 51.7545 0 0 0
86 2 17.10591612 7.79692522 51.7545 0 0 0
83 11 19.80685025 3.11877009 51.7545 0 0 0
56 8 11.70404787 4.67815513 51.7545 0 0 0
80 8 17.10591612 4.67815513 51.7545 0 0 0
77 5 19.80685025 0 51.7545 0 0 0
59 11 14.404982 3.11877009 51.7545 0 0 0
74 2 17.10591612 1.55938504 51.7545 0 0 0
71 11 14.404982 9.35631026 51.7545 0 0 0
62 2 11.70404787 7.79692522 51.7545 0 0 0
68 8 11.70404787 10.91569531 51.7545 0 0 0
65 5 14.404982 6.23754017 51.7545 0 0 0
530 2 11.70404787 14.034465390000001 51.7545 0 0 0
533 5 14.404982 12.47508035 51.7545 0 0 0
563 11 19.80685025 15.59385044 51.7545 0 0 0
557 5 19.80685025 12.47508035 51.7545 0 0 0
539 11 14.404982 15.59385044 51.7545 0 0 0
554 2 17.10591612 14.034465390000001 51.7545 0 0 0
143 11 30.61058675 9.35631026 51.7545 0 0 0
98 2 22.50778437 1.55938504 51.7545 0 0 0
140 8 27.90965262 10.91569531 51.7545 0 0 0
137 5 30.61058675 6.23754017 51.7545 0 0 0
101 5 25.2087185 0 51.7545 0 0 0
134 2 27.90965262 7.79692522 51.7545 0 0 0
131 11 30.61058675 3.11877009 51.7545 0 0 0
104 8 22.50778437 4.67815513 51.7545 0 0 0
128 8 27.90965262 4.67815513 51.7545 0 0 0
125 5 30.61058675 0 51.7545 0 0 0
107 11 25.2087185 3.11877009 51.7545 0 0 0
122 2 27.90965262 1.55938504 51.7545 0 0 0
119 11 25.2087185 9.35631026 51.7545 0 0 0
110 2 22.50778437 7.79692522 51.7545 0 0 0
116 8 22.50778437 10.91569531 51.7545 0 0 0
113 5 25.2087185 6.23754017 51.7545 0 0 0
578 2 22.50778437 14.034465390000001 51.7545 0 0 0
581 5 25.2087185 12.47508035 51.7545 0 0 0
611 11 30.61058675 15.59385044 51.7545 0 0 0
605 5 30.61058675 12.47508035 51.7545 0 0 0
587 11 25.2087185 15.59385044 51.7545 0 0 0
602 2 27.90965262 14.034465390000001 51.7545 0 0 0
191 11 41.414323249999995 9.35631026 51.7545 0 0 0
146 2 33.311520869999995 1.55938504 51.7545 0 0 0
188 8 38.71338912 10.91569531 51.7545 0 0 0
185 5 41.414323249999995 6.23754017 51.7545 0 0 0
149 5 36.012454999999996 0 51.7545 0 0 0
182 2 38.71338912 7.79692522 51.7545 0 0 0
179 11 41.414323249999995 3.11877009 51.7545 0 0 0
152 8 33.311520869999995 4.67815513 51.7545 0 0 0
176 8 38.71338912 4.67815513 51.7545 0 0 0
173 5 41.414323249999995 0 51.7545 0 0 0
155 11 36.012454999999996 3.11877009 51.7545 0 0 0
170 2 38.71338912 1.55938504 51.7545 0 0 0
167 11 36.012454999999996 9.35631026 51.7545 0 0 0
158 2 33.311520869999995 7.79692522 51.7545 0 0 0
164 8 33.311520869999995 10.91569531 51.7545 0 0 0
161 5 36.012454999999996 6.23754017 51.7545 0 0 0
626 2 33.311520869999995 14.034465390000001 51.7545 0 0 0
629 5 36.012454999999996 12.47508035 51.7545 0 0 0
659 11 41.414323249999995 15.59385044 51.7545 0 0 0
653 5 41.414323249999995 12.47508035 51.7545 0 0 0
635 11 36.012454999999996 15.59385044 51.7545 0 0 0
650 2 38.71338912 14.034465390000001 51.7545 0 0 0
239 11 52.218059749999995 9.35631026 51.7545 0 0 0
194 2 44.115257369999995 1.55938504 51.7545 0 0 0
236 8 49.51712562 10.91569531 51.7545 0 0 0
233 5 52.218059749999995 6.23754017 51.7545 0 0 0
197 5 46.816191499999995 0 51.7545 0 0 0
230 2 49.51712562 7.79692522 51.7545 0 0 0
227 11 52.218059749999995 3.11877009 51.7545 0 0 0
200 8 44.115257369999995 4.67815513 51.7545 0 0 0
224 8 49.51712562 4.67815513 51.7545 0 0 0
221 5 52.218059749999995 0 51.7545 0 0 0
203 11 46.816191499999995 3.11877009 51.7545 0 0 0
218 2 49.51712562 1.55938504 51.7545 0 0 0
215 11 46.816191499999995 9.35631026 51.7545 0 0 0
206 2 44.115257369999995 7.79692522 51.7545 0 0 0
212 8 44.115257369999995 10.91569531 51.7545 0 0 0
209 5 46.816191499999995 6.23754017 51.7545 0 0 0
674 2 44.115257369999995 14.034465390000001 51.7545 0 0 0
677 5 46.816191499999995 12.47508035 51.7545 0 0 0
707 11 52.218059749999995 15.59385044 51.7545 0 0 0
701 5 52.218059749999995 12.47508035 51.7545 0 0 0
683 11 46.816191499999995 15.59385044 51.7545 0 0 0
698 2 49.51712562 14.034465390000001 51.7545 0 0 0
287 11 63.021796249999994 9.35631026 51.7545 0 0 0
242 2 54.918993869999994 1.55938504 51.7545 0 0 0
284 8 60.32086212 10.91569531 51.7545 0 0 0
281 5 63.021796249999994 6.23754017 51.7545 0 0 0
245 5 57.619927999999994 0 51.7545 0 0 0
278 2 60.32086212 7.79692522 51.7545 0 0 0
275 11 63.021796249999994 3.11877009 51.7545 0 0 0
248 8 54.918993869999994 4.67815513 51.7545 0 0 0
272 8 60.32086212 4.67815513 51.7545 0 0 0
269 5 63.021796249999994 0 51.7545 0 0 0
251 11 57.619927999999994 3.11877009 51.7545 0 0 0
266 2 60.32086212 1.55938504 51.7545 0 0 0
263 11 57.619927999999994 9.35631026 51.7545 0 0 0
254 2 54.918993869999994 7.79692522 51.7545 0 0 0
260 8 54.918993869999994 10.91569531 51.7545 0 0 0
257 5 57.619927999999994 6.23754017 51.7545 0 0 0
722 2 54.918993869999994 14.034465390000001 51.7545 0 0 0
725 5 57.619927999999994 12.47508035 51.7545 0 0 0
755 11 63.021796249999994 15.59385044 51.7545 0 0 0
749 5 63.021796249999994 12.47508035 51.7545 0 0 0
731 11 57.619927999999994 15.59385044 51.7545 0 0 0
746 2 60.32086212 14.034465390000001 51.7545 0 0 0
335 11 73.82553275 9.35631026 51.7545 0 0 0
290 2 65.72273037 1.55938504 51.7545 0 0 0
332 8 71.12459862 10.91569531 51.7545 0 0 0
329 5 73.82553275 6.23754017 51.7545 0 0 0
293 5 68.4236645 0 51.7545 0 0 0
326 2 71.12459862 7.79692522 51.7545 0 0 0
323 11 73.82553275 3.11877009 51.7545 0 0 0
296 8 65.72273037 4.67815513 51.7545 0 0 0
320 8 71.12459862 4.67815513 51.7545 0 0 0
317 5 73.82553275 0 51.7545 0 0 0
299 11 68.4236645 3.11877009 51.7545 0 0 0
314 2 71.12459862 1.55938504 51.7545 0 0 0
311 11 68.4236645 9.35631026 51.7545 0 0 0
302 2 65.72273037 7.79692522 51.7545 0 0 0
308 8 65.72273037 10.91569531 51.7545 0 0 0
305 5 68.4236645 6.23754017 51.7545 0 0 0
770 2 65.72273037 14.034465390000001 51.7545 0 0 0
773 5 68.4236645 12.47508035 51.7545 0 0 0
803 11 73.82553275 15.59385044 51.7545 0 0 0
797 5 73.82553275 12.47508035 51.7545 0 0 0
779 11 68.4236645 15.59385044 51.7545 0 0 0
794 2 71.12459862 14.034465390000001 51.7545 0 0 0
383 11 84.62926925 9.35631026 51.7545 0 0 0
338 2 76.52646687 1.55938504 51.7545 0 0 0
380 8 81.92833512 10.91569531 51.7545 0 0 0
377 5 84.62926925 6.23754017 51.7545 0 0 0
341 5 79.227401 0 51.7545 0 0 0
374 2 81.92833512 7.79692522 51.7545 0 0 0
371 11 84.62926925 3.11877009 51.7545 0 0 0
344 8 76.52646687 4.67815513 51.7545 0 0 0
368 8 81.92833512 4.67815513 51.7545 0 0 0
365 5 84.62926925 0 51.7545 0 0 0
347 11 79.227401 3.11877009 51.7545 0 0 0
362 2 81.92833512 1.55938504 51.7545 0 0 0
359 11 79.227401 9.35631026 51.7545 0 0 0
350 2 76.52646687 7.79692522 51.7545 0 0 0
356 8 76.52646687 10.91569531 51.7545 0 0 0
353 5 79.227401 6.23754017 51.7545 0 0 0
